camera_id,msg_hdr_seq_nsec,t0_imgpub_sec,t0_imgpub_nsec,t1_segnode_cb_sec,t1_segnode_cb_nsec,t2_segnode_batchstart_sec,t2_segnode_batchstart_nsec,t3_segnode_respub_sec,t3_segnode_respub_nsec,t4_segsub_resrecv_sec,t4_segsub_resrecv_nsec,lat_imgpub_to_cb_ms,lat_cb_to_batch_start_ms,lat_batch_start_to_res_pub_ms,lat_res_pub_to_res_recv_ms,lat_segnode_cb_to_segsub_recv_ms,lat_total_e2e_ms,offset_T0_front_vs_left_ms,offset_T0_right_vs_left_ms
right,632450901,395,632450901,395,639459101,395,674457907,395,691952210,395,693873001,7.008,34.999,17.494,1.921,54.414,61.422,12.178,-19.447
left,751808652,395,751808652,395,761291867,395,773039162,395,790948672,395,792413192,9.483,11.747,17.910,1.465,31.121,40.605,,
front,764577070,395,764577070,395,772901181,395,773039162,395,792005993,395,793288356,8.324,0.138,18.967,1.282,20.387,28.711,,
right,732532333,395,732532333,395,740509312,395,773039162,395,793192100,395,794717519,7.977,32.530,20.153,1.525,54.208,62.185,12.768,-19.276
left,851972836,395,851972836,395,861496199,395,872183506,395,887501805,395,888888420,9.523,10.687,15.318,1.387,27.392,36.916,,
front,864302063,395,864302063,395,872072199,395,872183506,395,888521997,395,889745461,7.770,0.111,16.338,1.223,17.673,25.443,,
right,832487069,395,832487069,395,838509654,395,872183506,395,889876966,395,891106517,6.023,33.674,17.693,1.230,52.597,58.619,12.329,-19.486
left,952120972,395,952120972,395,961096588,395,973756858,395,990042629,395,991527289,8.976,12.660,16.286,1.485,30.431,39.406,,
front,964219543,395,964219543,395,973584503,395,973756858,395,991109248,395,992489653,9.365,0.172,17.352,1.380,18.905,28.270,,
right,932481584,395,932481584,395,938472513,395,973756858,395,992488646,395,994501079,5.991,35.284,18.732,2.012,56.029,62.019,12.099,-19.639
left,52231674,396,052231674,396,060865225,396,060979654,396,076437582,396,077964340,8.634,0.114,15.458,1.527,17.099,25.733,,
front,31873591,396,031873591,396,039536844,396,060979654,396,077503861,396,078867030,7.663,21.443,16.524,1.363,39.330,46.993,,
right,33377162,396,033377162,396,041618868,396,060979654,396,079032177,396,080892727,8.242,19.361,18.053,1.861,39.274,47.516,-20.358,-18.855
left,152043279,396,152043279,396,164732205,396,172458160,396,187895097,396,189264769,12.689,7.726,15.437,1.370,24.533,37.221,,
front,163893395,396,163893395,396,172310338,396,172458160,396,188960697,396,190164032,8.417,0.148,16.503,1.203,17.854,26.271,,
right,132496160,396,132496160,396,139365242,396,172458160,396,190094298,396,191298796,6.869,33.093,17.636,1.204,51.934,58.803,11.850,-19.547
left,252099775,396,252099775,396,261721758,396,275213911,396,290821361,396,292238020,9.622,13.492,15.607,1.417,30.516,40.138,,
front,264246539,396,264246539,396,275085899,396,275213911,396,291837131,396,293029180,10.839,0.128,16.623,1.192,17.943,28.783,,
right,232480849,396,232480849,396,240817741,396,275213911,396,293124206,396,295267353,8.337,34.396,17.910,2.143,54.450,62.787,12.147,-19.619
left,352115359,396,352115359,396,361031525,396,361143832,396,376795572,396,378288481,8.916,0.112,15.652,1.493,17.257,26.173,,
front,331781490,396,331781490,396,342154162,396,361143832,396,377884758,396,379276458,10.373,18.990,16.741,1.392,37.122,47.495,,
right,333418843,396,333418843,396,341589523,396,361143832,396,379276839,396,381072986,8.171,19.554,18.133,1.796,39.483,47.654,-20.334,-18.697
left,452039909,396,452039909,396,460739433,396,473505052,396,489244738,396,490642182,8.700,12.766,15.740,1.397,29.903,38.602,,
front,464098072,396,464098072,396,473406780,396,473505052,396,490277241,396,491357470,9.309,0.098,16.772,1.080,17.951,27.259,,
right,432482405,396,432482405,396,438499325,396,473505052,396,491473949,396,492810337,6.017,35.006,17.969,1.336,54.311,60.328,12.058,-19.558
left,552186260,396,552186260,396,560489306,396,574434137,396,590003897,396,591465863,8.303,13.945,15.570,1.462,30.977,39.280,,
front,563915339,396,563915339,396,574334042,396,574434137,396,590985144,396,592136502,10.419,0.100,16.551,1.151,17.802,28.221,,
right,532496995,396,532496995,396,540859451,396,574434137,396,592229727,396,593908734,8.362,33.575,17.796,1.679,53.049,61.412,11.729,-19.689
left,652342722,396,652342722,396,662679522,396,672866130,396,688207586,396,689646564,10.337,10.187,15.341,1.439,26.967,37.304,,
front,664158905,396,664158905,396,672779602,396,672866130,396,689229647,396,690505512,8.621,0.087,16.364,1.276,17.726,26.347,,
right,632593919,396,632593919,396,638585582,396,672866130,396,690564717,396,691708556,5.992,34.281,17.699,1.144,53.123,59.115,11.816,-19.749
left,752105948,396,752105948,396,760578141,396,760711255,396,775996594,396,777447291,8.472,0.133,15.285,1.451,16.869,25.341,,
front,731980344,396,731980344,396,739892404,396,760711255,396,777082864,396,778431001,7.912,20.819,16.372,1.348,38.539,46.451,,
right,733546598,396,733546598,396,740290776,396,760711255,396,778433690,396,779939257,6.744,20.420,17.722,1.506,39.648,46.393,-20.126,-18.559
left,852197001,396,852197001,396,860706793,396,872531819,396,888853771,396,890414033,8.510,11.825,16.322,1.560,29.707,38.217,,
front,863983613,396,863983613,396,872462274,396,872531819,396,889916713,396,891071459,8.479,0.070,17.385,1.155,18.609,27.088,,
right,832516094,396,832516094,396,840769924,396,872531819,396,891030822,396,892320492,8.254,31.762,18.499,1.290,51.551,59.804,11.787,-19.681
left,952047024,396,952047024,396,961183232,396,973112434,396,988351468,396,989730987,9.136,11.929,15.239,1.380,28.548,37.684,,
front,963944848,396,963944848,396,972995265,396,973112434,396,989303763,396,990697229,9.050,0.117,16.191,1.393,17.702,26.752,,
right,932496154,396,932496154,396,938932725,396,973112434,396,990490557,396,991579348,6.437,34.180,17.378,1.089,52.647,59.083,11.898,-19.551
left,51948315,397,051948315,397,060662348,397,073479581,397,088874093,397,090305659,8.714,12.817,15.395,1.432,29.643,38.357,,
front,63978313,397,063978313,397,073406324,397,073479581,397,089942959,397,091288132,9.428,0.073,16.463,1.345,17.882,27.310,,
right,32509879,397,032509879,397,039524538,397,073479581,397,091165333,397,092567973,7.015,33.955,17.686,1.403,53.043,60.058,12.030,-19.438
left,151984996,397,151984996,397,161353285,397,173474312,397,188782707,397,190364776,9.368,12.121,15.308,1.582,29.011,38.380,,
front,164019775,397,164019775,397,173366565,397,173474312,397,189862240,397,191055697,9.347,0.108,16.388,1.193,17.689,27.036,,
right,132548877,397,132548877,397,141564233,397,173474312,397,190945011,397,193315779,9.015,31.910,17.471,2.371,51.752,60.767,12.035,-19.436
left,252104846,397,252104846,397,260706223,397,272661288,397,288820178,397,290520862,8.601,11.955,16.159,1.701,29.815,38.416,,
front,264398000,397,264398000,397,272534985,397,272661288,397,289951861,397,291259429,8.137,0.126,17.291,1.308,18.724,26.861,,
right,232497413,397,232497413,397,240766998,397,272661288,397,291203848,397,293384632,8.270,31.894,18.543,2.181,52.618,60.887,12.293,-19.607
left,352032331,397,352032331,397,360896107,397,361052668,397,376510364,397,378125704,8.864,0.157,15.458,1.615,17.230,26.093,,
front,331969546,397,331969546,397,342034570,397,361052668,397,377566712,397,378945904,10.065,19.018,16.514,1.379,36.911,46.976,,
right,333497978,397,333497978,397,343122620,397,361052668,397,379022687,397,380344010,9.625,17.930,17.970,1.321,37.221,46.846,-20.063,-18.534
left,452088456,397,452088456,397,460483032,397,472727753,397,488475576,397,490093093,8.395,12.245,15.748,1.618,29.610,38.005,,
front,464435733,397,464435733,397,472642700,397,472727753,397,489535914,397,490645788,8.207,0.085,16.808,1.110,18.003,26.210,,
right,432538568,397,432538568,397,438587610,397,472727753,397,490724298,397,492097254,6.049,34.140,17.997,1.373,53.510,59.559,12.347,-19.550
left,552149086,397,552149086,397,561104398,397,572755327,397,588943661,397,590326159,8.955,11.651,16.188,1.382,29.222,38.177,,
front,564752161,397,564752161,397,572637122,397,572755327,397,589962231,397,591600913,7.885,0.118,17.207,1.639,18.964,26.849,,
right,532526480,397,532526480,397,539112625,397,572755327,397,591415807,397,592809737,6.586,33.643,18.660,1.394,53.697,60.283,12.603,-19.623
left,652168246,397,652168246,397,660650207,397,672379145,397,688460825,397,689767195,8.482,11.729,16.082,1.306,29.117,37.599,,
front,663997229,397,663997229,397,672302750,397,672379145,397,689460763,397,690792828,8.306,0.076,17.082,1.332,18.490,26.796,,
right,632514798,397,632514798,397,640834686,397,672379145,397,690775244,397,691914630,8.320,31.544,18.396,1.139,51.080,59.400,11.829,-19.653
left,752094274,397,752094274,397,763291678,397,772240576,397,788135363,397,790540982,11.197,8.949,15.895,2.406,27.249,38.447,,
front,764273964,397,764273964,397,772108778,397,772240576,397,790230532,397,791524487,7.835,0.132,17.990,1.294,19.416,27.251,,
right,732532301,397,732532301,397,739450254,397,772240576,397,791628854,397,793036425,6.918,32.790,19.388,1.408,53.586,60.504,12.180,-19.562
left,852139901,397,852139901,397,861546456,397,872279724,397,888321945,397,889742704,9.407,10.733,16.042,1.421,28.196,37.603,,
front,864338924,397,864338924,397,872174358,397,872279724,397,889388814,397,890782511,7.835,0.105,17.109,1.394,18.608,26.444,,
right,832531633,397,832531633,397,838676602,397,872279724,397,890513578,397,891766297,6.145,33.603,18.234,1.253,53.090,59.235,12.199,-19.608
left,952161170,397,952161170,397,961463925,397,972454908,397,987915029,397,989259341,9.303,10.991,15.460,1.344,27.795,37.098,,
front,964407162,397,964407162,397,972085114,397,972454908,397,988888688,397,990921118,7.678,0.370,16.434,2.032,18.836,26.514,,
right,932533104,397,932533104,397,940880117,397,972454908,397,990764168,397,992190626,8.347,31.575,18.309,1.426,51.311,59.658,12.246,-19.628
left,52113200,398,052113200,398,060957570,398,072500261,398,090508967,398,091952358,8.844,11.543,18.009,1.443,30.995,39.839,,
front,64699743,398,064699743,398,072392439,398,072500261,398,091557324,398,092725301,7.693,0.108,19.057,1.168,20.333,28.026,,
right,32536449,398,032536449,398,038632798,398,072500261,398,092706395,398,094148624,6.096,33.867,20.206,1.442,55.516,61.612,12.587,-19.577
left,152042490,398,152042490,398,160871840,398,160975874,398,176522269,398,178109959,8.829,0.104,15.546,1.588,17.238,26.067,,
front,131876502,398,131876502,398,140712313,398,160975874,398,177625824,398,179271770,8.836,20.264,16.650,1.646,38.559,47.395,,
right,133670608,398,133670608,398,140434817,398,160975874,398,179327768,398,180855208,6.764,20.541,18.352,1.527,40.420,47.185,-20.166,-18.372
left,251963627,398,251963627,398,261084667,398,273128265,398,290598837,398,291998876,9.121,12.044,17.471,1.400,30.914,40.035,,
front,264332779,398,264332779,398,273028656,398,273128265,398,291640073,398,293009527,8.696,0.100,18.512,1.369,19.981,28.677,,
right,232543970,398,232543970,398,239140520,398,273128265,398,292935095,398,295234937,6.597,33.988,19.807,2.300,56.094,62.691,12.369,-19.420
left,352014178,398,352014178,398,360662106,398,374967393,398,390419747,398,391931495,8.648,14.305,15.452,1.512,31.269,39.917,,
right,332540941,398,332540941,398,340694836,398,374967393,398,392988458,398,395328267,8.154,34.273,18.021,2.340,54.633,62.787,,
left,451970388,398,451970388,398,463756502,398,473435716,398,488858344,398,490305688,11.786,9.679,15.423,1.447,26.549,38.335,,
front,464456117,398,464456117,398,473323220,398,473435716,398,489904748,398,491728633,8.867,0.112,16.469,1.824,18.405,27.273,,
right,432550125,398,432550125,398,439024913,398,473435716,398,491261742,398,492758909,6.475,34.411,17.826,1.497,53.734,60.209,12.486,-19.420
left,552090187,398,552090187,398,560545447,398,572167414,398,588086210,398,589758870,8.455,11.622,15.919,1.673,29.213,37.669,,
front,564555243,398,564555243,398,572058644,398,572167414,398,589107425,398,590650546,7.503,0.109,16.940,1.543,18.592,26.095,,
right,532556163,398,532556163,398,540909506,398,572167414,398,590334087,398,592152983,8.353,31.258,18.167,1.819,51.243,59.597,12.465,-19.534
left,652054696,398,652054696,398,660642724,398,673954358,398,689191520,398,690548620,8.588,13.312,15.237,1.357,29.906,38.494,,
front,664200295,398,664200295,398,673836466,398,673954358,398,690199476,398,691526307,9.636,0.118,16.245,1.327,17.690,27.326,,
right,632567258,398,632567258,398,638424777,398,673954358,398,691547291,398,693014489,5.858,35.530,17.593,1.467,54.590,60.447,12.146,-19.487
front,764103914,398,764103914,398,772210032,398,772309580,398,790358591,398,791853813,8.106,0.100,18.049,1.495,19.644,27.750,,
right,732554625,398,732554625,398,738432104,398,772309580,398,791578291,398,793169631,5.877,33.877,19.269,1.591,54.738,60.615,,
left,852024911,398,852024911,398,862238364,398,862393810,398,877856845,398,879321385,10.213,0.155,15.463,1.465,17.083,27.296,,
front,831756755,398,831756755,398,839542915,398,862393810,398,879075036,398,880260119,7.786,22.851,16.681,1.185,40.717,48.503,,
right,833690347,398,833690347,398,841523532,398,862393810,398,880277406,398,881844927,7.833,20.870,17.884,1.568,40.321,48.155,-20.268,-18.335
left,951996889,398,951996889,398,960862951,398,972727229,398,988434800,398,989827779,8.866,11.864,15.708,1.393,28.965,37.831,,
front,964548798,398,964548798,398,972615631,398,972727229,398,989477523,398,990942003,8.067,0.112,16.750,1.464,18.326,26.393,,
right,932606854,398,932606854,398,940989381,398,972727229,398,990780641,398,992440474,8.383,31.738,18.053,1.660,51.451,59.834,12.552,-19.390
left,52096671,399,052096671,399,062823848,399,062926294,399,079385218,399,080729207,10.727,0.102,16.459,1.344,17.905,28.633,,
front,31970893,399,031970893,399,040832192,399,062926294,399,080428083,399,081563879,8.861,22.094,17.502,1.136,40.732,49.593,,
right,33595287,399,033595287,399,039797728,399,062926294,399,081585748,399,083855154,6.202,23.129,18.659,2.269,44.057,50.260,-20.126,-18.501
left,152115453,399,152115453,399,163314084,399,173128181,399,189040834,399,190538243,11.199,9.814,15.913,1.497,27.224,38.423,,
front,164163859,399,164163859,399,173030541,399,173128181,399,190242110,399,191605443,8.867,0.098,17.114,1.363,18.575,27.442,,
right,132564628,399,132564628,399,138621976,399,173128181,399,191525862,399,192961003,6.057,34.506,18.398,1.435,54.339,60.396,12.048,-19.551
left,251973576,399,251973576,399,263679796,399,263813439,399,279311616,399,280647288,11.706,0.134,15.498,1.336,16.967,28.674,,
front,231704945,399,231704945,399,240873842,399,263813439,399,280361152,399,281800234,9.169,22.940,16.548,1.439,40.926,50.095,,
right,233586910,399,233586910,399,240064058,399,263813439,399,281736115,399,283063064,6.477,23.749,17.923,1.327,42.999,49.476,-20.269,-18.387
left,352133195,399,352133195,399,361795605,399,374389155,399,392146597,399,393543837,9.662,12.594,17.757,1.397,31.748,41.411,,
front,364313170,399,364313170,399,374242695,399,374389155,399,393173100,399,394523942,9.930,0.146,18.784,1.351,20.281,30.211,,
right,332584030,399,332584030,399,338716847,399,374389155,399,394751202,399,396025801,6.133,35.672,20.362,1.275,57.309,63.442,12.180,-19.549
left,452179146,399,452179146,399,463790354,399,463881033,399,479280246,399,480709948,11.611,0.091,15.399,1.430,16.920,28.531,,
front,431709172,399,431709172,399,440331635,399,463881033,399,480281808,399,481525307,8.622,23.549,16.401,1.243,41.194,49.816,,
right,433574032,399,433574032,399,439813686,399,463881033,399,481518666,399,482685160,6.240,24.067,17.638,1.166,42.871,49.111,-20.470,-18.605
left,552248961,399,552248961,399,563545547,399,572530827,399,588788950,399,590133391,11.297,8.985,16.258,1.344,26.588,37.884,,
front,564618383,399,564618383,399,572423773,399,572530827,399,589821023,399,591026574,7.805,0.107,17.290,1.206,18.603,26.408,,
right,532616350,399,532616350,399,539023715,399,572530827,399,591132375,399,592374178,6.407,33.507,18.602,1.242,53.350,59.758,12.369,-19.633
left,652343149,399,652343149,399,660956907,399,661048851,399,676203885,399,677555536,8.614,0.092,15.155,1.352,16.599,25.212,,
front,631663456,399,631663456,399,639718993,399,661048851,399,677250889,399,678796225,8.056,21.330,16.202,1.545,39.077,47.133,,
right,633734431,399,633734431,399,640751741,399,661048851,399,678406189,399,680189031,7.017,20.297,17.357,1.783,39.437,46.455,-20.680,-18.609
left,752308282,399,752308282,399,761260252,399,772855080,399,789295048,399,790853786,8.952,11.595,16.440,1.559,29.594,38.546,,
front,764456788,399,764456788,399,772741229,399,772855080,399,790335801,399,791730377,8.284,0.114,17.481,1.395,18.989,27.274,,
right,732666973,399,732666973,399,738566991,399,772855080,399,791614018,399,792980762,5.900,34.288,18.759,1.367,54.414,60.314,12.149,-19.641
left,852199411,399,852199411,399,861170701,399,861283055,399,876550431,399,878375868,8.971,0.112,15.267,1.825,17.205,26.176,,
front,831422978,399,831422978,399,839924238,399,861283055,399,877666436,399,879139066,8.501,21.359,16.383,1.473,39.215,47.716,,
right,833662931,399,833662931,399,840091123,399,861283055,399,879132824,399,880361528,6.428,21.192,17.850,1.229,40.270,46.699,-20.776,-18.536
left,952075505,399,952075505,399,963053809,399,973187275,399,988667887,399,990140830,10.978,10.133,15.481,1.473,27.087,38.065,,
front,964799234,399,964799234,399,972821100,399,973187275,399,989622291,399,990900127,8.022,0.366,16.435,1.278,18.079,26.101,,
right,932592418,399,932592418,399,939079547,399,973187275,399,990725419,399,992512292,6.487,34.108,17.538,1.787,53.433,59.920,12.724,-19.483
left,52131188,400,052131188,400,064531206,400,064675602,400,080245733,400,081867688,12.400,0.144,15.570,1.622,17.336,29.736,,
