camera_id,msg_hdr_seq_nsec,t0_imgpub_sec,t0_imgpub_nsec,t1_segnode_cb_sec,t1_segnode_cb_nsec,t2_segnode_batchstart_sec,t2_segnode_batchstart_nsec,t3_segnode_respub_sec,t3_segnode_respub_nsec,t4_segsub_resrecv_sec,t4_segsub_resrecv_nsec,lat_imgpub_to_cb_ms,lat_cb_to_batch_start_ms,lat_batch_start_to_res_pub_ms,lat_res_pub_to_res_recv_ms,lat_segnode_cb_to_segsub_recv_ms,lat_total_e2e_ms,offset_T0_front_vs_left_ms,offset_T0_right_vs_left_ms
front,433604408,5475,433604408,5475,454042787,5475,473895678,5475,491461015,5475,492928502,20.438,19.853,17.565,1.467,38.886,59.324,,
right,452207885,5475,452207885,5475,473245002,5475,473895678,5475,493047310,5475,494459165,21.037,0.651,19.152,1.412,21.214,42.251,18.513,37.116
left,512109673,5475,512109673,5475,533399580,5475,552170278,5475,568872907,5475,570550746,21.290,18.771,16.703,1.678,37.151,58.441,,
front,523811810,5475,523811810,5475,541525607,5475,552170278,5475,570003969,5475,571473153,17.714,10.645,17.834,1.469,29.948,47.661,,
right,535629599,5475,535629599,5475,551549007,5475,552170278,5475,571673143,5475,574021887,15.919,0.621,19.503,2.349,22.473,38.392,11.702,23.520
left,614885403,5475,614885403,5475,636500714,5475,674421597,5475,690763911,5475,692152848,21.615,37.921,16.342,1.389,55.652,77.267,,
front,634026228,5475,634026228,5475,655065173,5475,674421597,5475,691930850,5475,693362488,21.039,19.356,17.509,1.432,38.297,59.336,,
right,652742567,5475,652742567,5475,673848713,5475,674421597,5475,693463817,5475,694756498,21.106,0.573,19.042,1.293,20.908,42.014,19.141,37.857
left,714655166,5475,714655166,5475,736021416,5475,767448193,5475,784278439,5475,785816611,21.366,31.427,16.830,1.538,49.795,71.161,,
front,733691143,5475,733691143,5475,754198503,5475,767448193,5475,785564481,5475,786720376,20.507,13.250,18.116,1.156,32.522,53.029,,
right,752510141,5475,752510141,5475,766896676,5475,767448193,5475,787093357,5475,788443116,14.387,0.552,19.645,1.350,21.546,35.933,19.036,37.855
left,808286756,5475,808286756,5475,824759174,5475,851645304,5475,867731412,5475,869076931,16.472,26.886,16.086,1.346,44.318,60.790,,
front,820614770,5475,820614770,5475,842069337,5475,851645304,5475,868814289,5475,870290269,21.455,9.576,17.169,1.476,28.221,49.675,,
right,833223691,5475,833223691,5475,851094848,5475,851645304,5475,870307285,5475,871638201,17.871,0.550,18.662,1.331,20.543,38.415,12.328,24.937
left,915522897,5475,915522897,5475,936513868,5475,955739748,5475,972175568,5475,973564613,20.991,19.226,16.436,1.389,37.051,58.042,,
front,928076911,5475,928076911,5475,943486889,5475,955739748,5475,973311444,5475,974361280,15.410,12.253,17.572,1.050,30.874,46.284,,
right,940676339,5475,940676339,5475,955231065,5475,955739748,5475,974558572,5475,975710276,14.555,0.509,18.819,1.152,20.479,35.034,12.554,25.153
left,14806881,5476,014806881,5476,036460629,5476,073996311,5476,090215355,5476,091626509,21.654,37.536,16.219,1.411,55.166,76.820,,
front,33385421,5476,033385421,5476,054508052,5476,073996311,5476,091349457,5476,092430806,21.123,19.488,17.353,1.081,37.923,59.045,,
right,52661074,5476,052661074,5476,073411753,5476,073996311,5476,092594944,5476,093695220,20.751,0.585,18.599,1.100,20.283,41.034,18.579,37.854
left,115341847,5476,115341847,5476,135714249,5476,167104122,5476,183553060,5476,184973239,20.372,31.390,16.449,1.420,49.259,69.631,,
front,134267719,5476,134267719,5476,149792095,5476,167104122,5476,184921623,5476,186099914,15.524,17.312,17.818,1.178,36.308,51.832,,
right,146744070,5476,146744070,5476,166654384,5476,167104122,5476,186568982,5476,187829019,19.910,0.450,19.465,1.260,21.175,41.085,18.926,31.402
left,215317604,5476,215317604,5476,230039484,5476,275576827,5476,292292313,5476,293806039,14.722,45.537,16.715,1.514,63.767,78.488,,
front,234970865,5476,234970865,5476,254961225,5476,275576827,5476,293742045,5476,295058874,19.990,20.616,18.165,1.317,40.098,60.088,,
right,253635069,5476,253635069,5476,275083158,5476,275576827,5476,295328820,5476,296608036,21.448,0.494,19.752,1.279,21.525,42.973,19.653,38.317
left,308552723,5476,308552723,5476,323606684,5476,353276124,5476,369768801,5476,371292458,15.054,29.669,16.493,1.524,47.686,62.740,,
front,321117139,5476,321117139,5476,339112047,5476,353276124,5476,371146395,5476,372456066,17.995,14.164,17.870,1.310,33.344,51.339,,
right,336267676,5476,336267676,5476,352713852,5476,353276124,5476,372524086,5476,373729778,16.446,0.562,19.248,1.206,21.016,37.462,12.564,27.715
left,414749235,5476,414749235,5476,440651610,5476,479325889,5476,495908268,5476,497322061,25.902,38.674,16.582,1.414,56.670,82.573,,
front,438897945,5476,438897945,5476,455528844,5476,479325889,5476,497269159,5476,498421104,16.631,23.797,17.943,1.152,42.892,59.523,,
right,457935089,5476,457935089,5476,478693359,5476,479325889,5476,498720428,5476,500037310,20.758,0.633,19.395,1.317,21.344,42.102,24.149,43.186
left,512147013,5476,512147013,5476,527282093,5476,552222538,5476,568565099,5476,570086761,15.135,24.940,16.343,1.522,42.805,57.940,,
front,524684018,5476,524684018,5476,545521398,5476,552222538,5476,569997067,5476,571190077,20.837,6.701,17.775,1.193,25.669,46.506,,
right,537101727,5476,537101727,5476,551752929,5476,552222538,5476,571500490,5476,572892041,14.651,0.470,19.278,1.392,21.139,35.790,12.537,24.955
left,615523753,5476,615523753,5476,630353738,5476,675741523,5476,692493758,5476,694369297,14.830,45.388,16.752,1.876,64.016,78.846,,
front,634834453,5476,634834453,5476,656042878,5476,675741523,5476,694171912,5476,695519070,21.208,19.699,18.430,1.347,39.476,60.685,,
right,654056491,5476,654056491,5476,675222278,5476,675741523,5476,695872445,5476,697856605,21.166,0.519,20.131,1.984,22.634,43.800,19.311,38.533
left,713921548,5476,713921548,5476,735956337,5476,774960947,5476,794162594,5476,795784053,22.035,39.005,19.202,1.621,59.828,81.863,,
front,733142024,5476,733142024,5476,755262078,5476,774960947,5476,795626999,5476,797384118,22.120,19.699,20.666,1.757,42.122,64.242,,
right,753102785,5476,753102785,5476,774367078,5476,774960947,5476,797051177,5476,798354060,21.264,0.594,22.090,1.303,23.987,45.251,19.220,39.181
front,821745005,5476,821745005,5476,837096762,5476,855995853,5476,873978744,5476,875555635,15.352,18.899,17.983,1.577,38.459,53.811,,
right,834343495,5476,834343495,5476,855433844,5476,855995853,5476,875328700,5476,876839407,21.090,0.562,19.333,1.511,21.406,42.496,,
left,909788713,5476,909788713,5476,932473567,5476,962721908,5476,979316189,5476,980946816,22.685,30.248,16.594,1.631,48.473,71.158,,
front,924685690,5476,924685690,5476,940802119,5476,962721908,5476,980901114,5476,982400730,16.116,21.920,18.179,1.500,41.599,57.715,,
right,940058102,5476,940058102,5476,962176238,5476,962721908,5476,982287743,5476,983618088,22.118,0.546,19.566,1.330,21.442,43.560,14.897,30.269
left,9820263,5477,009820263,5477,025996878,5477,056858831,5477,073243240,5477,074850518,16.177,30.862,16.384,1.607,48.854,65.030,,
front,25343503,5477,025343503,5477,041339986,5477,056858831,5477,074796720,5477,076175773,15.996,15.519,17.938,1.379,34.836,50.832,,
right,40534719,5477,040534719,5477,056327250,5477,056858831,5477,075958130,5477,077225462,15.793,0.532,19.099,1.267,20.898,36.691,15.523,30.714
left,115557043,5477,115557043,5477,130969631,5477,157977643,5477,174484642,5477,175917579,15.413,27.008,16.507,1.433,44.948,60.361,,
front,129055575,5477,129055575,5477,145480028,5477,157977643,5477,175943960,5477,177160744,16.424,12.498,17.966,1.217,31.681,48.105,,
right,141762873,5477,141762873,5477,157411074,5477,157977643,5477,177206605,5477,178371281,15.648,0.567,19.229,1.165,20.960,36.608,13.499,26.206
left,215111051,5477,215111051,5477,236558148,5477,275100258,5477,291860882,5477,293264462,21.447,38.542,16.761,1.404,56.706,78.153,,
front,234295002,5477,234295002,5477,250402394,5477,275100258,5477,293302991,5477,295498654,16.107,24.698,18.203,2.196,45.096,61.204,,
right,253736701,5477,253736701,5477,274559266,5477,275100258,5477,295606620,5477,296805493,20.823,0.541,20.506,1.199,22.246,43.069,19.184,38.626
left,315637469,5477,315637469,5477,330493490,5477,355971031,5477,373979702,5477,376272799,14.856,25.478,18.009,2.293,45.779,60.635,,
front,328057930,5477,328057930,5477,349423714,5477,355971031,5477,376514848,5477,379055196,21.366,6.547,20.544,2.540,29.631,50.997,,
right,340605976,5477,340605976,5477,355453556,5477,355971031,5477,378698606,5477,380941600,14.848,0.517,22.728,2.243,25.488,40.336,12.420,24.969
left,413368425,5477,413368425,5477,429909947,5477,471482474,5477,489340596,5477,490883869,16.542,41.573,17.858,1.543,60.974,77.515,,
front,430591340,5477,430591340,5477,451842372,5477,471482474,5477,490918885,5477,492192710,21.251,19.640,19.436,1.274,40.350,61.601,,
right,449973564,5477,449973564,5477,470931356,5477,471482474,5477,492231033,5477,494009342,20.958,0.551,20.749,1.778,23.078,44.036,17.223,36.605
left,512066403,5477,512066403,5477,533583030,5477,557406734,5477,574456146,5477,576140832,21.517,23.824,17.049,1.685,42.558,64.074,,
front,524193671,5477,524193671,5477,539040283,5477,557406734,5477,576236079,5477,577565454,14.847,18.366,18.829,1.329,38.525,53.372,,
right,536633720,5477,536633720,5477,556858381,5477,557406734,5477,577490415,5477,578712914,20.225,0.548,20.084,1.222,21.855,42.079,12.127,24.567
left,615103884,5477,615103884,5477,630193380,5477,669098367,5477,685703633,5477,687483510,15.089,38.905,16.605,1.780,57.290,72.380,,
front,634299244,5477,634299244,5477,655316005,5477,669098367,5477,687488576,5477,689186953,21.017,13.782,18.390,1.698,33.871,54.888,,
right,653837617,5477,653837617,5477,668537021,5477,669098367,5477,688810318,5477,689967293,14.699,0.561,19.712,1.157,21.430,36.130,19.195,38.734
left,709247962,5477,709247962,5477,726635304,5477,755104434,5477,771494362,5477,772933824,17.387,28.469,16.390,1.439,46.299,63.686,,
front,721572570,5477,721572570,5477,736269711,5477,755104434,5477,772877450,5477,774166451,14.697,18.835,17.773,1.289,37.897,52.594,,
right,734217964,5477,734217964,5477,754567178,5477,755104434,5477,774341949,5477,775694880,20.349,0.537,19.238,1.353,21.128,41.477,12.325,24.970
left,815335908,5477,815335908,5477,837487679,5477,868452612,5477,884909521,5477,886376413,22.152,30.965,16.457,1.467,48.889,71.041,,
front,835360638,5477,835360638,5477,856722452,5477,868452612,5477,886378557,5477,887528263,21.362,11.730,17.926,1.150,30.806,52.168,,
right,847874220,5477,847874220,5477,867951711,5477,868452612,5477,887733426,5477,888860902,20.077,0.501,19.281,1.127,20.909,40.987,20.025,32.538
left,915123872,5477,915123872,5477,932550597,5477,968541854,5477,985003365,5477,986483639,17.427,35.991,16.462,1.480,53.933,71.360,,
front,934400621,5477,934400621,5477,955757374,5477,968541854,5477,986548701,5477,988090241,21.357,12.784,18.007,1.542,32.333,53.690,,
right,953443466,5477,953443466,5477,968038307,5477,968541854,5477,988389697,5477,989809103,14.595,0.504,19.848,1.419,21.771,36.366,19.277,38.320
left,10810939,5478,010810939,5478,030609686,5478,050634867,5478,067372287,5478,069033321,19.799,20.025,16.737,1.661,38.424,58.222,,
front,22781296,5478,022781296,5478,042503169,5478,050634867,5478,069065867,5478,070788091,19.722,8.132,18.431,1.722,28.285,48.007,,
right,35069188,5478,035069188,5478,050059109,5478,050634867,5478,070694070,5478,072156114,14.990,0.576,20.059,1.462,22.097,37.087,11.970,24.258
left,108414833,5478,108414833,5478,126266414,5478,164419532,5478,181183773,5478,182838677,17.852,38.153,16.764,1.655,56.572,74.424,,
front,122568144,5478,122568144,5478,143318209,5478,164419532,5478,182782855,5478,184112936,20.750,21.101,18.363,1.330,40.795,61.545,,
right,142887907,5478,142887907,5478,163891701,5478,164419532,5478,184522692,5478,185859379,21.004,0.528,20.103,1.337,21.968,42.971,14.153,34.473
left,215447223,5478,215447223,5478,236601094,5478,274223630,5478,291035642,5478,292659678,21.154,37.623,16.812,1.624,56.059,77.212,,
front,233551329,5478,233551329,5478,254689898,5478,274223630,5478,292542552,5478,294625200,21.139,19.534,18.319,2.083,39.935,61.074,,
right,252494237,5478,252494237,5478,273831027,5478,274223630,5478,294979996,5478,296202989,21.337,0.393,20.756,1.223,22.372,43.709,18.104,37.047
left,308459671,5478,308459671,5478,324861893,5478,349021741,5478,365470770,5478,367073104,16.402,24.160,16.449,1.602,42.211,58.613,,
front,320686748,5478,320686748,5478,336071323,5478,349021741,5478,366970484,5478,368402216,15.385,12.950,17.949,1.432,32.331,47.715,,
right,333045540,5478,333045540,5478,348494032,5478,349021741,5478,368618938,5478,369912604,15.448,0.528,19.597,1.294,21.419,36.867,12.227,24.586
left,414995332,5478,414995332,5478,436150836,5478,462403116,5478,479267513,5478,480902259,21.156,26.252,16.864,1.635,44.751,65.907,,
front,434114152,5478,434114152,5478,454709514,5478,462403116,5478,481040896,5478,482417796,20.595,7.694,18.638,1.377,27.708,48.304,,
right,446440404,5478,446440404,5478,461815483,5478,462403116,5478,483111362,5478,485359037,15.375,0.588,20.708,2.248,23.544,38.919,19.119,31.445
left,509009680,5478,509009680,5478,530429240,5478,561352177,5478,577970713,5478,579830498,21.420,30.923,16.619,1.860,49.401,70.821,,
front,526209298,5478,526209298,5478,542814733,5478,561352177,5478,579950463,5478,581254373,16.605,18.537,18.598,1.304,38.440,55.045,,
right,539647780,5478,539647780,5478,560756771,5478,561352177,5478,581732319,5478,584748848,21.109,0.595,20.380,3.017,23.992,45.101,17.200,30.638
left,615254505,5478,615254505,5478,630197642,5478,675618982,5478,693853605,5478,695255694,14.943,45.421,18.235,1.402,65.058,80.001,,
front,634404107,5478,634404107,5478,655865445,5478,675618982,5478,695364510,5478,696821587,21.461,19.754,19.746,1.457,40.956,62.417,,
right,653491084,5478,653491084,5478,675010581,5478,675618982,5478,696984675,5478,698987183,21.519,0.608,21.366,2.003,23.977,45.496,19.150,38.237
left,715100127,5478,715100127,5478,736767117,5478,762357566,5478,781714691,5478,783315059,21.667,25.590,19.357,1.600,46.548,68.215,,
front,734513391,5478,734513391,5478,756320217,5478,762357566,5478,783283659,5478,784662041,21.807,6.037,20.926,1.378,28.342,50.149,,
right,747232795,5478,747232795,5478,761778800,5478,762357566,5478,784834718,5478,786227866,14.546,0.579,22.477,1.393,24.449,38.995,19.413,32.133
left,808502927,5478,808502927,5478,830537186,5478,854463045,5478,871198254,5478,872635977,22.034,23.926,16.735,1.438,42.099,64.133,,
front,826507553,5478,826507553,5478,847341693,5478,854463045,5478,872714950,5478,874894230,20.834,7.121,18.252,2.179,27.553,48.387,,
right,838867649,5478,838867649,5478,853998541,5478,854463045,5478,875317552,5478,877320336,15.131,0.465,20.855,2.003,23.322,38.453,18.005,30.365
left,915105773,5478,915105773,5478,930252711,5478,968620070,5478,985483178,5478,987089267,15.147,38.367,16.863,1.606,56.837,71.983,,
front,934301485,5478,934301485,5478,948645392,5478,968620070,5478,987372966,5478,988727990,14.344,19.975,18.753,1.355,40.083,54.427,,
right,953457785,5478,953457785,5478,967990807,5478,968620070,5478,989010718,5478,990315139,14.533,0.629,20.391,1.304,22.324,36.857,19.196,38.352
left,8657672,5479,008657672,5479,030224177,5479,055147788,5479,072424036,5479,075215855,21.567,24.924,17.276,2.792,44.992,66.558,,
front,20814495,5479,020814495,5479,035721158,5479,055147788,5479,075297865,5479,076951759,14.907,19.427,20.150,1.654,41.231,56.137,,
right,33446581,5479,033446581,5479,054779698,5479,055147788,5479,077212202,5479,078587799,21.333,0.368,22.064,1.376,23.808,45.141,12.157,24.789
left,115468638,5479,115468638,5479,137410439,5479,178259247,5479,195156187,5479,197017635,21.942,40.849,16.897,1.861,59.607,81.549,,
front,134225369,5479,134225369,5479,156763017,5479,178259247,5479,196563802,5479,197898623,22.538,21.496,18.305,1.335,41.136,63.673,,
right,154811626,5479,154811626,5479,177620998,5479,178259247,5479,198279506,5479,199974150,22.809,0.638,20.020,1.695,22.353,45.163,18.757,39.343
left,214043475,5479,214043475,5479,235770058,5479,267492946,5479,284597400,5479,286331089,21.727,31.723,17.104,1.734,50.561,72.288,,
front,225714780,5479,225714780,5479,247785147,5479,267492946,5479,286089108,5479,287638124,22.070,19.708,18.596,1.549,39.853,61.923,,
right,245514610,5479,245514610,5479,266916115,5479,267492946,5479,287865694,5479,290006396,21.402,0.577,20.373,2.141,23.090,44.492,11.671,31.471
left,314729418,5479,314729418,5479,336495477,5479,369072111,5479,389372141,5479,391857779,21.766,32.577,20.300,2.486,55.362,77.128,,
front,334068073,5479,334068073,5479,349068953,5479,369072111,5479,392010406,5479,393248184,15.001,20.003,22.938,1.238,44.179,59.180,,
right,353675082,5479,353675082,5479,368439583,5479,369072111,5479,393927138,5479,395050459,14.765,0.633,24.855,1.123,26.611,41.375,19.339,38.946
left,415179164,5479,415179164,5479,436455091,5479,469073435,5479,485289694,5479,486869921,21.276,32.618,16.216,1.580,50.415,71.691,,
front,434603724,5479,434603724,5479,456006604,5479,469073435,5479,486883207,5479,488259272,21.403,13.067,17.810,1.376,32.253,53.656,,
right,453820905,5479,453820905,5479,468567011,5479,469073435,5479,488617271,5479,489853823,14.746,0.506,19.544,1.237,21.287,36.033,19.425,38.642
left,508697980,5479,508697980,5479,524666794,5479,555565062,5479,572055256,5479,573608619,15.969,30.898,16.490,1.553,48.942,64.911,,
front,521203376,5479,521203376,5479,541400025,5479,555565062,5479,573702922,5479,574873762,20.197,14.165,18.138,1.171,33.474,53.670,,
right,534004441,5479,534004441,5479,555006070,5479,555565062,5479,575306363,5479,576681670,21.002,0.559,19.741,1.375,21.676,42.677,12.505,25.306
left,614961095,5479,614961095,5479,636117366,5479,664500685,5479,681385926,5479,683090931,21.156,28.383,16.885,1.705,46.974,68.130,,
front,633669877,5479,633669877,5479,654866849,5479,664500685,5479,682896052,5479,684207592,21.197,9.634,18.395,1.312,29.341,50.538,,
right,646434496,5479,646434496,5479,664020769,5479,664500685,5479,684600505,5479,686876686,17.586,0.480,20.100,2.276,22.856,40.442,18.709,31.473
